Tofacitinib	TYK2
Tofacitinib	CYP3A4
Tofacitinib	CYP2C19
Tofacitinib	ALB
Regorafenib	FLT1
Regorafenib	KDR
Regorafenib	FLT4
Regorafenib	KIT
Regorafenib	PDGFRA
Regorafenib	PDGFRB
Regorafenib	FGFR1
Regorafenib	FGFR2
Regorafenib	TEK
Regorafenib	DDR2
Regorafenib	NTRK1
Regorafenib	EPHA2
Regorafenib	RAF1
Regorafenib	BRAF
Regorafenib	MAPK11
Regorafenib	FRK
Regorafenib	ABL1
Regorafenib	RET
Regorafenib	CYP3A4
Regorafenib	UGT1A9
Regorafenib	CYP2C8
Regorafenib	CYP2C9
Regorafenib	CYP2B6
Regorafenib	UGT1A1
Regorafenib	ABCB1
Regorafenib	ABCG2
Aclidinium	CHRM1
Aclidinium	CHRM2
Aclidinium	CHRM3
Aclidinium	CHRM4
Aclidinium	CHRM5
Aclidinium	BCHE
Enzalutamide	AR
Enzalutamide	CYP2C8
Enzalutamide	CYP3A4
Enzalutamide	CYP2C9
Enzalutamide	CYP2C19
Enzalutamide	CYP2B6
Enzalutamide	CYP3A5
Enzalutamide	ALB
Enzalutamide	SERPINA7
Enzalutamide	ABCB1
Teduglutide	GLP2R
Ponatinib	ABL1
Ponatinib	BCR
Ponatinib	KIT
Ponatinib	RET
Ponatinib	TEK
Ponatinib	FLT3
Ponatinib	FGFR1
Ponatinib	FGFR2
Ponatinib	FGFR3
Ponatinib	FGFR4
Ponatinib	LCK
Ponatinib	SRC
Ponatinib	LYN
Ponatinib	KDR
Ponatinib	PDGFRA
Ponatinib	CYP3A4
Ponatinib	CYP2C8
Ponatinib	CYP2D6
Ponatinib	CYP3A5
Ponatinib	ABCB1
Ponatinib	ABCG2
Raxibacumab	pagA
Bedaquiline	atpE
Bedaquiline	CYP3A4
Certolizumab pegol	TNF
Certolizumab pegol	AKR1A1
Formestane	CYP3A4
Fluticasone furoate	NR3C1
Fluticasone furoate	PGR
Fluticasone furoate	NR3C2
Fluticasone furoate	CYP3A4
Fluticasone furoate	CYP3A5
Fluticasone furoate	CYP3A7
Fluticasone furoate	CYP2C8
Fluticasone furoate	SERPINA6
Fluticasone furoate	ABCB1
Fluticasone furoate	SLCO1B1
Fluticasone furoate	ABCB1
Fluticasone furoate	SLCO1B1
Canagliflozin	SLC5A2
Canagliflozin	UGT1A9
Canagliflozin	UGT2B4
Canagliflozin	CYP3A4
Canagliflozin	ORM1
Canagliflozin	ABCB1
Canagliflozin	ABCC2
Canagliflozin	ABCG2
Dimethyl fumarate	KEAP1
Dimethyl fumarate	RELA
Glycerol phenylbutyrate	PNLIP
Glycerol phenylbutyrate	CYP3A4
Glycerol phenylbutyrate	CYP2D6
Pomalidomide	CRBN
Pomalidomide	TNF
Pomalidomide	PTGS2
Pomalidomide	CYP1A2
Pomalidomide	CYP3A4
Pomalidomide	ABCB1
Trametinib	MAP2K1
Trametinib	MAP2K2
Trametinib	CYP2C8
Trametinib	CYP3A4
Dabrafenib	BRAF
Dabrafenib	RAF1
Dabrafenib	SIK1
Dabrafenib	NEK11
Dabrafenib	LIMK1
Dabrafenib	CYP3A4
Dabrafenib	CYP2C8
Dabrafenib	CYP2B6
Dabrafenib	CYP2C9
Dabrafenib	ABCB1
Dabrafenib	ABCG2
Dabrafenib	SLCO1B1
Dabrafenib	SLCO1B3
Dabrafenib	SLC22A6
Dabrafenib	SLC22A8
Aleglitazar	PPARA
Aleglitazar	PPARG
Aleglitazar	NCOA1
Afatinib	EGFR
Afatinib	ERBB2
Afatinib	ERBB4
Afatinib	ABCB1
Afatinib	ABCG2
Levomilnacipran	SLC6A4
Levomilnacipran	SLC6A2
Levomilnacipran	CYP3A4
Levomilnacipran	CYP2C8
Levomilnacipran	CYP2C19
Levomilnacipran	CYP2D6
Levomilnacipran	CYP2J2
Levomilnacipran	ABCB1
Perospirone	HTR2A
Perospirone	DRD2
Perospirone	HTR1A
Perospirone	HRH1
Perospirone	DRD4
Perospirone	ADRA1A
Perospirone	ADRA1B
Perospirone	ADRA1D
Perospirone	CYP3A4
Perospirone	CYP2D6
Perospirone	CYP2C8
Perospirone	CYP1A1
Amperozide	HTR2A
Dolutegravir	pol
Dolutegravir	UGT1A1
Dolutegravir	CYP3A4
Dolutegravir	CYP3A43
Dolutegravir	CYP3A5
Dolutegravir	CYP3A7
Dolutegravir	UGT1A3
Dolutegravir	UGT1A9
Dolutegravir	SLC22A2
Dolutegravir	ABCG2
Dolutegravir	SLC22A6
Dolutegravir	SLC22A8
Dolutegravir	ABCB1
Riociguat	GUCY1A2
Riociguat	CYP1A1
Riociguat	CYP3A4
Riociguat	CYP2C8
Riociguat	CYP2J2
Riociguat	ALB
Riociguat	ORM1
Riociguat	ABCG2
Macitentan	EDNRA
Macitentan	EDNRB
Macitentan	CYP3A4
Macitentan	CYP2C19
Macitentan	ALB
Luliconazole	ERG11
Luliconazole	CYP3A4
Luliconazole	CYP2C19
Sofosbuvir	NS5b
Sofosbuvir	CTSA
Sofosbuvir	CES1A1a
Sofosbuvir	HINT1
Sofosbuvir	CMPK1
Sofosbuvir	NME1
Sofosbuvir	ABCB1
Sofosbuvir	ABCG2
Obinutuzumab	MS4A1
Chlorcyclizine	HRH1
Inositol nicotinate	HCAR3
Inositol nicotinate	HCAR2
Inositol nicotinate	ATP5B
Inositol nicotinate	DGAT2
Inositol nicotinate	SLC5A8
Indoramin	ADRA1A
Indenolol	CYP2D6
Indalpine	CYP3A4
Ifenprodil	GRIN2B
Ifenprodil	GRIN1
Ifenprodil	KCNJ3
Ifenprodil	KCNJ6
Ifenprodil	KCNJ5
Hexamethonium	CHRNA2
Glibornuride	CYP2C9
Gemeprost	PTGER2
Gemeprost	PTGER3
Fluprednidene	CYP3A4
Fluprednidene	CYP3A5
Fluocortolone	CYP3A4
Fluocortolone	CYP3A5
Flumequine	CYP1A2
Fendiline	CYP3A4
Etofenamate	SERPINA7
Eperisone	CYP3A4
Diosmin	AHR
Dimetacrine	ACHE
Clinofibrate	PPARA
Clinofibrate	PPARG
Clinofibrate	PPARD
Cefaloridine	SLC22A6
Cefaloridine	SLC22A8
Befunolol	ADRB1
Befunolol	ADRB2
Befunolol	CYP2D6
Captodiame	HTR2C
Captodiame	SIGMAR1
Captodiame	DRD3
Butriptyline	SLC6A4
Butriptyline	HRH1
Butriptyline	HTR2A
Brotizolam	GABRA1
Brotizolam	GABRA2
Brotizolam	GABRA3
Brotizolam	GABRA4
Brotizolam	GABRA5
Brotizolam	GABRA6
Brotizolam	GABRB1
Brotizolam	GABRB2
Brotizolam	GABRB3
Brotizolam	GABRD
Brotizolam	GABRE
Brotizolam	GABRG1
Brotizolam	GABRG2
Brotizolam	GABRG3
Brotizolam	GABRP
Brotizolam	GABRQ
Brotizolam	GABRA1
Brotizolam	GABRA2
Brotizolam	GABRA3
Brotizolam	GABRA5
Brotizolam	GABRG1
Brotizolam	GABRG2
Brotizolam	GABRG3
Brotizolam	CYP3A4
Bromopride	DRD2
Aliskiren	REN
Aliskiren	CYP3A4
Aliskiren	ABCB1
Ledipasvir	NS5A
Ledipasvir	ABCB1
Ledipasvir	ABCG2
Cytisine	CHRNA4
Cytisine	CHRNA7
Cytisine	CHRNA3
Cytisine	CHRNA6
Cytisine	CHRNB2
Secukinumab	IL17A
Vorapaxar	F2R
Vorapaxar	CYP3A4
Vorapaxar	CYP2J2
Vorapaxar	ABCB1
Miltefosine	ABCB1
Miltefosine	PLD1
Vedolizumab	ITGA4
Vedolizumab	ITGB7
Suvorexant	HCRTR1
Suvorexant	HCRTR2
Suvorexant	CYP3A4
Suvorexant	ABCB1
Nivolumab	PDCD1
Siltuximab	IL6
Siltuximab	CYP3A4
Pembrolizumab	PDCD1
Empagliflozin	SLC5A2
Empagliflozin	UGT2B7
Empagliflozin	UGT1A3
Empagliflozin	UGT1A8
Empagliflozin	UGT1A9
Empagliflozin	ABCB1
Empagliflozin	ABCG2
Empagliflozin	SLC22A8
Empagliflozin	SLCO1B1
Empagliflozin	SLCO1B3
Eliglustat	UGCG
Eliglustat	CYP2D6
Eliglustat	CYP3A4
Eliglustat	ABCB1
Efinaconazole	ERG11
Tavaborole	CDC60
Tedizolid phosphate	MAOA
Tedizolid phosphate	MAOB
Albiglutide	GLP1R
Dulaglutide	GLP1R
Metreleptin	LEPR
Finafloxacin	gyrA
Finafloxacin	parC
Finafloxacin	TOP2A
Netupitant	TACR1
Netupitant	CYP3A43
Netupitant	CYP2C9
Netupitant	CYP2D6
Netupitant	CYP3A4
Netupitant	ABCB1
Naloxegol	OPRM1
Naloxegol	CYP3A4
Naloxegol	CYP2D6
Naloxegol	CYP2C19
Ceftolozane	ponB
Ceftolozane	pbpB
Ceftolozane	dacA
Ceftolozane	dacB
Ceftolozane	dacC
Ceftolozane	mrcA
Ceftolozane	mrcB
Ceftolozane	mrdA
Ceftolozane	ftsI
Ceftolozane	pbpC
Ceftolozane	mrdA
Blinatumomab	CD19
Blinatumomab	CD3D
Ibrutinib	BTK
Ibrutinib	CYP3A4
Ibrutinib	CYP3A5
Ibrutinib	CYP2D6
Ibrutinib	ALB
Ibrutinib	ORM1
Ibrutinib	ORM2
Idelalisib	PIK3CD
Idelalisib	AOX1
Idelalisib	CYP2C8
Idelalisib	CYP2C19
Idelalisib	CYP2B6
Idelalisib	CYP3A4
Idelalisib	CYP3A5
Idelalisib	CYP3A43
Idelalisib	CYP3A7
Idelalisib	UGT1A4
Idelalisib	ABCG2
Idelalisib	ABCB1
Idelalisib	SLCO1B1
Idelalisib	SLCO1B3
Anthrax immune globulin human	pagA
Atosiban	OXTR
Atosiban	AVPR1A
Atosiban	AVPR1B
Atosiban	AVPR2
Avibactam	bla
Avibactam	blaCTX-M-14
Avibactam	blaCTX-M-27
Avibactam	ampC
Avibactam	bla
Avibactam	bla
Avibactam	bla
Avibactam	OXA-48
Avibactam	bla
Avibactam	blaUOE-1
Avibactam	per1
Avibactam	ABCC2
Avibactam	SLC22A8
Cannabidiol	CNR1
Cannabidiol	CNR2
Cannabidiol	GPR12
Cannabidiol	GLRA1
Cannabidiol	GLRA1
Cannabidiol	GLRB
Cannabidiol	GLRA3
Cannabidiol	GPR18
Cannabidiol	GPR55
Cannabidiol	HTR1A
Cannabidiol	HTR2A
Cannabidiol	CHRNA7
Cannabidiol	OPRD1
Cannabidiol	OPRM1
Cannabidiol	PPARG
Cannabidiol	TRPV1
Cannabidiol	CACNA1G
Cannabidiol	CACNA1H
Cannabidiol	CACNA1I
Cannabidiol	TRPA1
Cannabidiol	TRPM8
Cannabidiol	TRPV2
Cannabidiol	TRPV3
Cannabidiol	TRPV4
Cannabidiol	VDAC1
Cannabidiol	HTR3A
Cannabidiol	ADORA1
Cannabidiol	PTGS1
Cannabidiol	PTGS2
Cannabidiol	ACAT1
Cannabidiol	CYP17A1
Cannabidiol	HMGCR
Cannabidiol	GSR
Cannabidiol	GPX1
Cannabidiol	IDO1
Cannabidiol	CYP1B1
Cannabidiol	NQO1
Cannabidiol	CAT
Cannabidiol	CYP3A5
Cannabidiol	CYP2D6
Cannabidiol	SOD1
Cannabidiol	CYP1A2
Cannabidiol	CYP3A7
Cannabidiol	AANAT
Cannabidiol	NAAA
Cannabidiol	CYP2C9
Cannabidiol	CYP2C19
Cannabidiol	CYP2D6
Cannabidiol	CYP3A4
Cannabidiol	CYP3A5
Cannabidiol	AANAT
Cannabidiol	CYP1A1
Cannabidiol	FAAH
Cannabidiol	ALOX5
Cannabidiol	ALOX15
Cannabidiol	CRYZ
Cannabidiol	ABCC1
Cannabidiol	ABCG2
Cannabidiol	SLC29A1
Ceritinib	ALK
Ceritinib	CYP2C9
Ceritinib	CYP3A4
Ceritinib	ABCB1
Ciprofibrate	PPARA
Cobicistat	CYP2D6
Cobicistat	CYP3A4
Cobicistat	CYP3A5
Cobicistat	CYP3A7
Cobicistat	CYP3A43
Cobicistat	ABCB1
Cobicistat	ABCG2
Cobicistat	SLCO1B1
Cobicistat	SLCO1B3
Corifollitropin alfa	FSHR
Corticorelin ovine triflutate	CRHR1
Vortioxetine	SLC6A4
Vortioxetine	HTR3A
Vortioxetine	HTR7
Vortioxetine	HTR1B
Vortioxetine	HTR1A
Vortioxetine	ADRB1
Vortioxetine	SLC6A2
Vortioxetine	CYP2D6
Vortioxetine	CYP3A4
Vortioxetine	CYP3A5
Vortioxetine	CYP2C19
Vortioxetine	CYP2C9
Vortioxetine	CYP2A6
Vortioxetine	CYP2C8
Vortioxetine	CYP2B6
Trimetazidine	ACAA1
Tibolone	ESR1
Tibolone	STS
Tibolone	HSD3B1
Tibolone	HSD3B2
Tibolone	SULT1A1
Tasimelteon	MTNR1A
Tasimelteon	MTNR1B
Tasimelteon	CYP3A4
Tasimelteon	CYP1A2
Sodium oxybate	ALDH5A1
Sodium oxybate	ADHFE1
Palbociclib	CDK4
Palbociclib	CDK6
Palbociclib	CYP3A4
Palbociclib	SULT2A1
Palbociclib	ALB
Palbociclib	ABCB1
Palbociclib	ABCG2
Palbociclib	SLC22A1
Olaparib	PARP1
Olaparib	PARP2
Olaparib	PARP3
Olaparib	CYP3A4
Olaparib	CYP2B6
Olaparib	CYP3A5
Olaparib	ABCB1
Olaparib	ABCG2
Edoxaban	F10
Edoxaban	ABCB1
Umeclidinium	CHRM1
Umeclidinium	CHRM2
Umeclidinium	CHRM3
Umeclidinium	CHRM4
Umeclidinium	CHRM5
Umeclidinium	CYP2D6
Umeclidinium	ABCB1
Lenvatinib	FLT1
Lenvatinib	KDR
Lenvatinib	FLT4
Lenvatinib	FGFR1
Lenvatinib	FGFR2
Lenvatinib	FGFR3
Lenvatinib	FGFR4
Lenvatinib	PDGFRA
Lenvatinib	RET
Lenvatinib	KIT
Lenvatinib	CYP3A4
Lenvatinib	AOX1
Lenvatinib	CYP2C8
Lenvatinib	CYP2C9
Lenvatinib	CYP1A2
Lenvatinib	CYP2B6
Lenvatinib	CYP2C19
Lenvatinib	CYP2D6
Lenvatinib	ABCB1
Lenvatinib	ABCG2
Lenvatinib	SLC22A6
Lenvatinib	SLC22A8
Lenvatinib	SLC22A2
Lenvatinib	SLCO1B1
Lenvatinib	ABCB11
Nintedanib	FLT1
Nintedanib	KDR
Nintedanib	FLT4
Nintedanib	PDGFRA
Nintedanib	PDGFRB
Nintedanib	FGFR1
Nintedanib	FGFR2
Nintedanib	FGFR3
Nintedanib	FLT3
Nintedanib	LCK
Nintedanib	LYN
Nintedanib	SRC
Nintedanib	UGT1A1
Nintedanib	UGT1A7
Nintedanib	UGT1A8
Nintedanib	UGT1A10
Nintedanib	CYP3A4
Nintedanib	ALB
Nintedanib	ABCB1
Nintedanib	SLC22A1
Nintedanib	ABCG2
Olodaterol	ADRB2
Olodaterol	CYP2C9
Olodaterol	CYP2C8
Vilanterol	ADRB2
Vilanterol	CYP3A4
Ivabradine	HCN2
Ivabradine	CYP3A4
Tetracaine	RYR1
Tetracaine	RYR2
Tetracaine	SCN1A
Tetracaine	SCN10A
Tetracaine	SCN11A
Tetracaine	SCN2A
Tetracaine	SCN3A
Tetracaine	SCN4A
Tetracaine	SCN5A
Tetracaine	SCN7A
Tetracaine	SCN8A
Tetracaine	SCN9A
Eugenol	ESR1
Eugenol	ESR2
Eugenol	AR
Eugenol	TRPV3
Potassium alum	ALB
Amylocaine	SCN1A
Amylocaine	SCN10A
Amylocaine	SCN11A
Amylocaine	SCN2A
Amylocaine	SCN3A
Amylocaine	SCN4A
Amylocaine	SCN5A
Amylocaine	SCN7A
Amylocaine	SCN8A
Amylocaine	SCN9A
Trimebutine	OPRM1
Trimebutine	CACNA1C
Trimebutine	CACNA1D
Trimebutine	CACNA1F
Trimebutine	CACNA1S
Trimebutine	CACNB1
Trimebutine	CACNB2
Trimebutine	CACNB3
Trimebutine	CACNB4
Trimebutine	CACNA1A
Trimebutine	KCNMA1
Trimebutine	KCNMB1
Trimebutine	KCNMB2
Trimebutine	KCNMB3
Trimebutine	KCNMB4
Trimebutine	KCNN4
Trimebutine	KCNN1
Trimebutine	KCNN2
Trimebutine	KCNN3
Trimebutine	CACNA1G
Trimebutine	CACNA1H
Trimebutine	CACNA1I
Trimebutine	CHRM1
Trimebutine	CHRM2
Trimebutine	CHRM3
Trimebutine	CHRM4
Trimebutine	CYP3A4
Pinaverium	CACNA1S
Pinaverium	CYP3A4
Tixocortol	NR3C1
Tixocortol	HDAC2
Xanthinol	RPL3
Xanthinol	NNT
Xanthinol	GAPDH
Xanthinol	IDH3A
Xanthinol	OGDH
Xanthinol	MDH2
Chlortetracycline	rpsC
Chlortetracycline	rpsH
Chlortetracycline	rpsS
Chlortetracycline	rpsN
Chlortetracycline	rpsG
Chlortetracycline	ALB
Difluocortolone	ANXA3
Difluocortolone	NR3C1
Difluocortolone	CYP3A4
Difluocortolone	CYP3A5
Quinagolide	DRD2
Quinagolide	DRD1
Quinagolide	DRD5
Somatrem	GHR
Somatrem	IGF1R
Somatostatin	SSTR1
Somatostatin	SSTR2
Somatostatin	SSTR3
Somatostatin	SSTR4
Somatostatin	SSTR5
Somatostatin	CYP3A4
Somatostatin	ABCB1
Thyroid, porcine	THRA
Thyroid, porcine	THRB
Thyroid, porcine	DIO1
Thyroid, porcine	DIO2
Thyroid, porcine	DIO3
Thyroid, porcine	SULT1A1
Thyroid, porcine	SULT1A2
Thyroid, porcine	SULT1A3
Thyroid, porcine	SULT1B1
Thyroid, porcine	SULT1C2
Thyroid, porcine	SULT1E1
Thyroid, porcine	ALB
Thyroid, porcine	TTR
Thyroid, porcine	SERPINA7
Thyroid, porcine	SLC16A2
Thyroid, porcine	SLCO1C1
Thyroid, porcine	SLCO3A1
Thyroid, porcine	SLCO4A1
Thyroid, porcine	SLC7A5
Thyroid, porcine	SLC10A1
Elvitegravir	pol
Elvitegravir	CYP3A4
Elvitegravir	UGT1A4
Daclatasvir	NS5A
Daclatasvir	CYP3A5
Daclatasvir	CYP3A4
Daclatasvir	CYP3A43
Daclatasvir	CYP3A7
Daclatasvir	ABCB1
Daclatasvir	SLCO1B1
Daclatasvir	SLCO1B3
Daclatasvir	ABCG2
Ancestim	KIT
Asfotase alfa	S1PR1
Methoxy polyethylene glycol-epoetin beta	EPOR
Simoctocog alfa	VWF
Turoctocog alfa	F9
Turoctocog alfa	F10
Turoctocog alfa	F2
Coenzyme M	GSR
Nitrous acid	HBA1
Nitrous acid	HBB
Nitrous acid	MB
Calcium carbimide	ALDH3B2
Calcium carbimide	CAT
Paraldehyde	ALDH2
Stiripentol	GABRA1
Stiripentol	GABRA2
Stiripentol	GABRA3
Stiripentol	GABRA4
Stiripentol	GABRA5
Stiripentol	GABRA6
Stiripentol	GABRB1
Stiripentol	GABRB2
Stiripentol	GABRB3
Stiripentol	GABRD
Stiripentol	GABRE
Stiripentol	GABRG1
Stiripentol	GABRG2
Stiripentol	GABRG3
Stiripentol	GABRP
Stiripentol	GABRQ
Stiripentol	LDHA
Stiripentol	LDHB
Stiripentol	CYP2C19
Stiripentol	CYP2D6
Stiripentol	CYP3A4
Stiripentol	CYP1A2
Stiripentol	CYP2C9
Eslicarbazepine acetate	P2RX4
Eslicarbazepine acetate	CYP2C19
Eslicarbazepine acetate	CYP3A4
Eslicarbazepine acetate	UGT1A1
Zucapsaicin	TRPV1
Zucapsaicin	CYP1A2
Zucapsaicin	CYP2C19
Zucapsaicin	CYP2C9
Zucapsaicin	CYP2E1
Aurothioglucose	ADCY1
Aurothioglucose	ADCY2
Aurothioglucose	ADCY5
Peginterferon beta-1a	CYP1A2
Dienogest	PGR
Dienogest	AR
Dienogest	CYP3A4
Medrogestone	PGR
Medrogestone	CYP3A4
Medrogestone	ALB
Medrogestone	SHBG
Medrogestone	SERPINA6
Chorionic Gonadotropin (Human)	LHCGR
Brexpiprazole	HTR1A
Brexpiprazole	DRD2
Brexpiprazole	HTR2A
Brexpiprazole	ADRA2C
Brexpiprazole	ADRA1B
Brexpiprazole	CYP2D6
Brexpiprazole	CYP3A4
Chromic chloride	INSR
Copper	APP
Copper	AHCY
Copper	HIST1H2BC
Copper	GAPDH
Copper	NME1
Copper	HIST1H1E
Copper	PRDX1
Copper	S100A8
Copper	RPSA
Copper	ACTG1
Copper	ENO1
Copper	EEF1A1
Copper	KRT8
Copper	P4HB
Copper	PDIA3
Copper	HSPD1
Copper	HSPA13
Copper	HSPA5
Copper	HSP90B1
Copper	TF
Copper	Lyar
Copper	RPS2
Copper	SRSF1
Copper	HNRNPA2B1
Copper	HNRNPH1
Copper	HNRNPH3
Copper	cbiD
Copper	HNRNPL
Copper	SFPQ
Copper	SF3A2
Copper	RACK1
Copper	ACTN1
Copper	ACY1
Copper	ANXA4
Copper	ANXA5
Copper	CALR
Copper	PKM
Copper	AKR1A1
Copper	CYB5R3
Copper	GSR
Copper	TKT
Copper	PRDX2
Copper	PRDX6
Copper	PPIA
Copper	HSPA8
Copper	HSP90AA1
Copper	PTGES3
Copper	STIP1
Copper	EEF1A1L14
Copper	EIF6
Copper	EIF4A1
Copper	GPI
Copper	LDHA
Copper	PGK1
Copper	TUBA3C
Copper	TUBB
Copper	CFL1
Copper	YWHAB
Copper	GOT1
Copper	GSS
Copper	HDGF
Copper	IDH3A
Copper	CLIC1
Copper	PSME1
Copper	PEBP1
Copper	PGAM1
Copper	RANBP1
Copper	UGDH
Copper	B2M
Copper	SCO1
Copper	PRNP
Copper	GLRA1
Copper	HTT
Copper	NEIL1
Copper	NEIL2
Copper	HEPHL1
Copper	SERPINE1
Copper	S100A2
Copper	S100A4
Copper	SNCA
Copper	BDNF
Copper	PARK7
Copper	IAPP
Copper	TAC3
Copper	A1BG
Copper	AFM
Copper	AGT
Copper	AHSG
Copper	APCS
Copper	APOA1
Copper	APOA2
Copper	APOA4
Copper	APOBR
Copper	APOC2
Copper	APOC3
Copper	APOD
Copper	APOE
Copper	APOH
Copper	AZGP1
Copper	C1QC
Copper	C1S
Copper	C3
Copper	C4B
Copper	C4BPA
Copper	C5
Copper	C8B
Copper	C9
Copper	CFH
Copper	CFI
Copper	CLEC3B
Copper	CLU
Copper	F2
Copper	C1QBP
Copper	GSN
Copper	HBA1
Copper	HBB
Copper	CBX5
Copper	HPR
Copper	IGFALS
Copper	IGHG1
Copper	IGHG4
Copper	IGLL1
Copper	ITIH2
Copper	KNG1
Copper	KRT1
Copper	KRT10
Copper	KRT2
Copper	KRT9
Copper	LRG1
Copper	LUM
Copper	PGLYRP2
Copper	PLG
Copper	PON1
Copper	PPBP
Copper	SERPINA1
Copper	SERPINA4
Copper	SERPINA6
Copper	SERPINA7
Copper	SERPINC1
Copper	SERPIND1
Copper	SERPINF1
Copper	SERPINF2
Copper	SERPING1
Copper	TTR
Copper	VTN
Copper	APLP1
Copper	SOD1
Copper	AOC1
Copper	LOX
Copper	MT-CO1
Copper	TYR
Copper	DBH
Copper	PAM
Copper	MAOA
Copper	MAOB
Copper	ANG
Copper	PRNP
Copper	ALB
Copper	A2M
Copper	CP
Copper	ATOX1
Copper	CCS
Copper	COX17
Copper	HEPH
Copper	F5
Copper	F8
Copper	MTF1
Copper	MT1HL1
Copper	MT1A
Copper	MT1B
Copper	MT1E
Copper	MT1F
Copper	MT1G
Copper	MT1H
Copper	MT1L
Copper	MT1M
Copper	MT1X
Copper	MT2A
Copper	MT3
Copper	MT4
Copper	MT1DP
Copper	TESMIN
Copper	SLC31A1
Copper	SLC11A2
Copper	ATP7A
Copper	ATP7B
Copper	SLC31A2
Cupric Chloride	PROC
Cupric Chloride	CSTB
Technetium Tc-99m mebrofenin	SLCO1B1
Technetium Tc-99m mebrofenin	SLCO1B3
Technetium Tc-99m oxidronate	ALB
Oxygen	MT-CO1
Oxygen	NOX1
Oxygen	HBB
Oxygen	HBA1
Protamine sulfate	F10
Protamine sulfate	SERPINC1
Sincalide	SLCO1B3
Sonidegib	SMO
Sonidegib	CYP3A4
Ferric pyrophosphate	FTL
Ferric pyrophosphate	HBA1
Ferric pyrophosphate	HBB
Florbetaben (18F)	APP
Florbetaben (18F)	CYP2J2
Florbetaben (18F)	CYP4F2
Florbetapir (18F)	APP
Flutemetamol (18F)	APP
Sodium citrate	SLC25A21
Sodium citrate	SLC13A2
Sodium citrate	SLC13A5
Sodium citrate	SLC25A1
Technetium Tc-99m tetrofosmin	ABCB1
Technetium Tc-99m sestamibi	ABCB1
Technetium Tc-99m sestamibi	ABCC1
Etizolam	PTAFR
Etizolam	GABRA1
Etizolam	GABRA2
Etizolam	GABRA3
Etizolam	GABRA4
Etizolam	GABRA5
Etizolam	GABRA6
Etizolam	GABRB1
Etizolam	GABRB2
Etizolam	GABRB3
Etizolam	GABRD
Etizolam	GABRE
Etizolam	GABRG1
Etizolam	GABRG2
Etizolam	GABRG3
Etizolam	GABRP
Etizolam	GABRQ
Etizolam	GABRA1
Etizolam	GABRA2
Etizolam	GABRA3
Etizolam	GABRA5
Etizolam	GABRG1
Etizolam	GABRG2
Etizolam	GABRG3
Etizolam	CYP3A4
Etizolam	CYP2C18
Etizolam	CYP2C19
Dosulepin	HTR1A
Dosulepin	HTR2A
Dosulepin	HRH1
Dosulepin	CHRM1
Dosulepin	CHRM2
Dosulepin	CHRM3
Dosulepin	CHRM4
Dosulepin	CHRM5
Dosulepin	ADRA2A
Dosulepin	ADRA2B
Dosulepin	ADRA2C
Dosulepin	ADRA1A
Dosulepin	ADRA1B
Dosulepin	ADRA1D
Dosulepin	SLC6A2
Dosulepin	SLC6A4
Dosulepin	CYP2D6
Dosulepin	CYP1A2
Dosulepin	CYP2C19
Dosulepin	CYP2C9
Butyrfentanyl	OPRM1
Butyrfentanyl	OPRK1
Butyrfentanyl	OPRD1
Butyrfentanyl	CYP3A4
Butyrfentanyl	CYP2D6
Dasabuvir	NS5b
Dasabuvir	CYP2C8
Dasabuvir	CYP3A4
Dasabuvir	CYP2D6
Dasabuvir	UGT1A4
Dasabuvir	ABCG2
Dasabuvir	ABCB5
Dasabuvir	ABCB1
Viloxazine	SLC6A2
Viloxazine	CYP1A2
Nisoxetine	SLC6A4
Etoperidone	ADRA1A
Etoperidone	ADRA1B
Etoperidone	ADRA1D
Etoperidone	ADRA2A
Etoperidone	ADRA2B
Etoperidone	ADRA2C
Etoperidone	DRD2
Etoperidone	CHRM1
Etoperidone	CHRM2
Etoperidone	CHRM3
Etoperidone	CHRM4
Etoperidone	CHRM5
Etoperidone	HTR2A
Etoperidone	HTR2C
Etoperidone	SLC6A4
Etoperidone	SLC6A2
Etoperidone	SLC6A3
Lorpiprazole	HTR2A
Lorpiprazole	HTR2C
Lorpiprazole	ADRA1A
Lorpiprazole	ADRA1B
Lorpiprazole	ADRA1D
Lorpiprazole	ADRA2A
Lorpiprazole	ADRA2B
Lorpiprazole	ADRA2C
Lorpiprazole	HRH1
Lorpiprazole	SLC6A4
Lorpiprazole	CYP2D6
Lorpiprazole	CYP3A4
Lorpiprazole	ALB
Lobeglitazone	PPARG
Lobeglitazone	CYP1A2
Lobeglitazone	CYP2C9
Lobeglitazone	CYP2C19
Lobeglitazone	CYP3A4
Lobeglitazone	CYP2C8
Lobeglitazone	SLCO1B1
Lobeglitazone	SLCO3A1
Lobeglitazone	ABCB1
Netoglitazone	CYP3A4
Netoglitazone	CYP2C8
Rivoglitazone	CYP3A4
Rivoglitazone	CYP2C8
Ciglitazone	PPARG
Ciglitazone	CYP3A4
Ciglitazone	CYP2C8
Cirazoline	ADRA1A
Cirazoline	ADRA1B
Cirazoline	ADRA1D
Cirazoline	ADRA2A
Cirazoline	ADRA2B
Cirazoline	ADRA2C
Synephrine	ADRA1A
Synephrine	ADRA1B
Synephrine	ADRA1D
Arotinolol	ADRB1
Arotinolol	ADRB2
Arotinolol	ADRA1A
Arotinolol	ADRA1B
Arotinolol	ADRA1D
Arotinolol	CYP2D6
